CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE,PRICE_PREDICTION,is_train,model_name,model_version,date
0.17004,12.5,7.87,0.0,0.524,6.004,85.9,6.5921,5.0,311.0,15.2,386.71,17.1,18.9,20.080999999999996,0,Random Forest Regressor,2,2020-08-17
0.19657,22.0,5.86,0.0,0.431,6.226,79.2,8.0555,7.0,330.0,19.1,376.14,10.15,20.5,20.627999999999993,0,Random Forest Regressor,2,2020-08-17
0.08664,45.0,3.44,0.0,0.437,7.178,26.3,6.4798,5.0,398.0,15.2,390.49,2.87,36.4,34.98499999999999,0,Random Forest Regressor,2,2020-08-17
0.05735,0.0,4.49,0.0,0.449,6.63,56.1,4.4377,3.0,247.0,18.5,392.3,6.53,26.6,25.900000000000013,0,Random Forest Regressor,2,2020-08-17
0.29819,0.0,6.2,0.0,0.504,7.686,17.0,3.3751,8.0,307.0,17.4,377.51,3.92,46.7,44.64200000000003,0,Random Forest Regressor,2,2020-08-17
0.82526,20.0,3.97,0.0,0.647,7.327,94.5,2.0788,5.0,264.0,13.0,393.42,11.25,31.0,30.567000000000007,0,Random Forest Regressor,2,2020-08-17
2.3004,0.0,19.58,0.0,0.605,6.319,96.1,2.1,5.0,403.0,14.7,297.09,11.1,23.8,21.34299999999999,0,Random Forest Regressor,2,2020-08-17
0.07886,80.0,4.95,0.0,0.411,7.148,27.7,5.1167,4.0,245.0,19.2,396.9,3.56,37.3,34.09700000000001,0,Random Forest Regressor,2,2020-08-17
0.26838,0.0,9.69,0.0,0.585,5.794,70.6,2.8927,6.0,391.0,19.2,396.9,14.1,18.3,20.338999999999995,0,Random Forest Regressor,2,2020-08-17
0.04379,80.0,3.37,0.0,0.398,5.787,31.1,6.6115,4.0,337.0,16.1,396.9,10.24,19.4,20.40900000000001,0,Random Forest Regressor,2,2020-08-17
0.02187,60.0,2.93,0.0,0.401,6.8,9.9,6.2196,1.0,265.0,15.6,393.37,5.03,31.1,29.396,0,Random Forest Regressor,2,2020-08-17
0.21977,0.0,6.91,0.0,0.448,5.602,62.0,6.0877,3.0,233.0,17.9,396.9,16.2,19.4,20.014999999999997,0,Random Forest Regressor,2,2020-08-17
0.13058,0.0,10.01,0.0,0.547,5.872,73.1,2.4775,6.0,432.0,17.8,338.63,15.37,20.4,18.64199999999998,0,Random Forest Regressor,2,2020-08-17
3.1636,0.0,18.1,0.0,0.655,5.759,48.2,3.0665,24.0,666.0,20.2,334.4,14.13,19.9,21.133999999999983,0,Random Forest Regressor,2,2020-08-17
0.01951,17.5,1.38,0.0,0.4161,7.104,59.5,9.2229,3.0,216.0,18.6,393.24,8.05,33.0,27.565228468893768,1,Linear Regressor,1,2020-08-10
0.37578,0.0,10.59,1.0,0.489,5.404,88.6,3.665,4.0,277.0,18.6,395.24,23.98,19.3,18.476527138004048,1,Linear Regressor,1,2020-08-10
0.17171,25.0,5.13,0.0,0.453,5.966,93.4,6.8185,8.0,284.0,19.7,378.08,14.44,16.0,16.9551439664406,1,Linear Regressor,1,2020-08-10
0.07013,0.0,13.89,0.0,0.55,6.642,85.1,3.4211,5.0,276.0,16.4,392.78,9.69,28.7,28.26332852059369,1,Linear Regressor,1,2020-08-10
0.07896,0.0,12.83,0.0,0.437,6.273,6.0,4.2515,5.0,398.0,18.7,394.92,6.78,24.1,24.970986043953168,1,Linear Regressor,1,2020-08-10
0.09744,0.0,5.96,0.0,0.499,5.841,61.4,3.3779,5.0,279.0,19.2,377.56,11.41,20.0,19.303761331826276,1,Linear Regressor,1,2020-08-10
19.6091,0.0,18.1,0.0,0.671,7.313,97.9,1.3163,24.0,666.0,20.2,396.9,13.44,15.0,24.62153530747557,1,Linear Regressor,1,2020-08-10
0.33045,0.0,6.2,0.0,0.507,6.086,61.5,3.6519,8.0,307.0,17.4,376.75,10.88,24.0,22.947815823293816,1,Linear Regressor,1,2020-08-10
4.83567,0.0,18.1,0.0,0.583,5.905,53.2,3.1523,24.0,666.0,20.2,388.22,11.45,20.6,16.806598502099536,1,Linear Regressor,1,2020-08-10
0.08387,0.0,12.83,0.0,0.437,5.874,36.6,4.5026,5.0,398.0,18.7,396.06,9.1,20.3,20.141547444640494,1,Linear Regressor,1,2020-08-10
9.72418,0.0,18.1,0.0,0.74,6.406,97.2,2.0651,24.0,666.0,20.2,385.96,19.52,17.1,17.543131627331555,1,Linear Regressor,1,2020-08-10
0.46296,0.0,6.2,0.0,0.504,7.412,76.9,3.6715,8.0,307.0,17.4,376.14,5.25,31.7,32.920058258140465,1,Linear Regressor,1,2020-08-10
0.14932,25.0,5.13,0.0,0.453,5.741,66.2,7.2254,8.0,284.0,19.7,395.11,13.15,18.7,16.419256296187353,1,Linear Regressor,1,2020-08-10
0.08199,0.0,13.92,0.0,0.437,6.009,42.3,5.5027,4.0,289.0,16.0,396.9,10.4,21.7,24.74770496120437,1,Linear Regressor,1,2020-08-10
5.69175,0.0,18.1,0.0,0.583,6.114,79.8,3.5459,24.0,666.0,20.2,392.68,14.98,19.1,16.863830149822416,1,Linear Regressor,1,2020-08-10
0.22876,0.0,8.56,0.0,0.52,6.405,85.4,2.7147,5.0,384.0,20.9,70.8,10.63,18.6,15.975120958682737,1,Linear Regressor,1,2020-08-10
0.09252,30.0,4.93,0.0,0.428,6.606,42.2,6.1899,6.0,300.0,16.6,383.78,7.37,23.3,27.86255345535099,1,Linear Regressor,1,2020-08-10
22.5971,0.0,18.1,0.0,0.7,5.0,89.5,1.5184,24.0,666.0,20.2,396.9,31.99,7.4,5.463905406243469,1,Linear Regressor,1,2020-08-10
0.7258,0.0,8.14,0.0,0.538,5.727,69.5,3.7965,4.0,307.0,21.0,390.95,11.28,18.2,15.35205110475422,1,Linear Regressor,1,2020-08-10
0.06129,20.0,3.33,1.0,0.4429,7.645,49.7,5.2119,5.0,216.0,14.9,377.07,3.01,46.0,42.03337673521539,1,Linear Regressor,1,2020-08-10
0.11432,0.0,8.56,0.0,0.52,6.781,71.3,2.8561,5.0,384.0,20.9,395.58,7.67,26.5,23.740637636107977,1,Linear Regressor,1,2020-08-10
0.00632,18.0,2.31,0.0,0.538,6.575,65.2,4.09,1.0,296.0,15.3,396.9,4.98,24.0,27.421716769552624,1,Linear Regressor,1,2020-08-10
0.05561,70.0,2.24,0.0,0.4,7.041,10.0,7.8278,5.0,358.0,14.8,371.58,4.74,29.0,32.74218293618223,1,Linear Regressor,1,2020-08-10
4.87141,0.0,18.1,0.0,0.614,6.484,93.6,2.3053,24.0,666.0,20.2,396.21,18.68,16.7,19.851295676473576,1,Linear Regressor,1,2020-08-10
0.11504,0.0,2.89,0.0,0.445,6.163,69.6,3.4952,2.0,276.0,18.0,391.83,11.34,21.4,22.378343600186145,1,Linear Regressor,1,2020-08-10
9.18702,0.0,18.1,0.0,0.7,5.536,100.0,1.5804,24.0,666.0,20.2,396.9,23.6,11.3,11.163621895659917,1,Linear Regressor,1,2020-08-10
0.06127,40.0,6.41,1.0,0.447,6.826,27.6,4.8628,4.0,254.0,17.6,393.45,4.16,33.1,33.897008259284625,1,Linear Regressor,1,2020-08-10
0.08826,0.0,10.81,0.0,0.413,6.417,6.6,5.2873,4.0,305.0,19.2,383.73,6.72,24.2,26.0210693649251,1,Linear Regressor,1,2020-08-10
0.1029,30.0,4.93,0.0,0.428,6.358,52.9,7.0355,6.0,300.0,16.6,372.75,11.22,22.2,24.635123640988205,1,Linear Regressor,1,2020-08-10
6.96215,0.0,18.1,0.0,0.7,5.713,97.0,1.9265,24.0,666.0,20.2,394.43,17.11,15.1,12.870873855853631,1,Linear Regressor,1,2020-08-10
8.49213,0.0,18.1,0.0,0.584,6.348,86.1,2.0527,24.0,666.0,20.2,83.45,17.64,14.5,15.04634598423743,1,Linear Regressor,1,2020-08-10
1.25179,0.0,8.14,0.0,0.538,5.57,98.1,3.7979,4.0,307.0,21.0,376.57,21.02,13.6,12.34230583346835,1,Linear Regressor,1,2020-08-10
67.9208,0.0,18.1,0.0,0.693,5.683,100.0,1.4254,24.0,666.0,20.2,384.97,22.98,5.0,4.397412768163424,1,Linear Regressor,1,2020-08-10
0.0351,95.0,2.68,0.0,0.4161,7.853,33.2,5.118,4.0,224.0,14.7,392.78,3.81,48.5,42.37249102516574,1,Linear Regressor,1,2020-08-10
41.5292,0.0,18.1,0.0,0.693,5.531,85.4,1.6074,24.0,666.0,20.2,329.46,27.38,8.5,6.560487217118359,1,Linear Regressor,1,2020-08-10
0.01965,80.0,1.76,0.0,0.385,6.23,31.5,9.0892,1.0,241.0,18.2,341.6,12.93,20.1,21.748165370641516,1,Linear Regressor,1,2020-08-10
2.37857,0.0,18.1,0.0,0.583,5.871,41.9,3.724,24.0,666.0,20.2,370.73,13.34,20.6,16.792029421223894,1,Linear Regressor,1,2020-08-10
18.0846,0.0,18.1,0.0,0.679,6.434,100.0,1.8347,24.0,666.0,20.2,27.25,29.05,7.2,12.388522207060873,1,Linear Regressor,1,2020-08-10
0.7857,20.0,3.97,0.0,0.647,7.014,84.6,2.1329,5.0,264.0,13.0,384.07,14.79,30.7,33.86088647808877,1,Linear Regressor,1,2020-08-10
0.10574,0.0,27.74,0.0,0.609,5.983,98.8,1.8681,4.0,711.0,20.1,390.11,18.07,13.6,13.491913702068228,1,Linear Regressor,1,2020-08-10
0.02009,95.0,2.68,0.0,0.4161,8.034,31.9,5.118,4.0,224.0,14.7,390.55,2.88,50.0,43.87343928593144,1,Linear Regressor,1,2020-08-10
0.55778,0.0,21.89,0.0,0.624,6.335,98.2,2.1107,4.0,437.0,21.2,394.67,16.96,18.1,18.639333767771294,1,Linear Regressor,1,2020-08-10
0.03445,82.5,2.03,0.0,0.415,6.162,38.4,6.27,2.0,348.0,14.7,393.77,7.43,24.1,25.3030173191334,1,Linear Regressor,1,2020-08-10
0.05083,0.0,5.19,0.0,0.515,6.316,38.1,6.4584,5.0,224.0,20.2,389.71,5.68,22.2,22.1653044473053,1,Linear Regressor,1,2020-08-10
0.19133,22.0,5.86,0.0,0.431,5.605,70.2,7.9549,7.0,330.0,19.1,389.13,18.46,18.5,14.438862592976054,1,Linear Regressor,1,2020-08-10
0.05789,12.5,6.07,0.0,0.409,5.878,21.4,6.498,4.0,345.0,18.9,396.21,8.1,22.0,19.652247114422163,1,Linear Regressor,1,2020-08-10
0.05644,40.0,6.41,1.0,0.447,6.758,32.9,4.0776,4.0,254.0,17.6,396.9,3.53,32.4,33.6496753145558,1,Linear Regressor,1,2020-08-10
0.0837,45.0,3.44,0.0,0.437,7.185,38.9,4.5667,5.0,398.0,15.2,396.9,5.39,34.9,33.503147927205994,1,Linear Regressor,1,2020-08-10
0.2896,0.0,9.69,0.0,0.585,5.39,72.9,2.7986,6.0,391.0,19.2,396.9,21.14,19.7,13.823045041748578,1,Linear Regressor,1,2020-08-10
0.22438,0.0,9.69,0.0,0.585,6.027,79.7,2.4982,6.0,391.0,19.2,396.9,14.33,16.8,18.9082509384541,1,Linear Regressor,1,2020-08-10
1.22358,0.0,19.58,0.0,0.605,6.943,97.4,1.8773,5.0,403.0,14.7,363.43,4.59,41.3,30.617948556885192,1,Linear Regressor,1,2020-08-10
0.02543,55.0,3.78,0.0,0.484,6.696,56.4,5.7321,5.0,370.0,17.6,396.9,7.18,23.9,25.79547893581053,1,Linear Regressor,1,2020-08-10
0.11425,0.0,13.89,1.0,0.55,6.373,92.4,3.3633,5.0,276.0,16.4,393.74,10.5,23.0,28.867451817402397,1,Linear Regressor,1,2020-08-10
0.44178,0.0,6.2,0.0,0.504,6.552,21.4,3.3751,8.0,307.0,17.4,380.34,3.76,31.5,28.915305124614274,1,Linear Regressor,1,2020-08-10
0.79041,0.0,9.9,0.0,0.544,6.122,52.8,2.6403,4.0,304.0,18.4,396.9,5.98,22.1,23.050143871908904,1,Linear Regressor,1,2020-08-10
0.13554,12.5,6.07,0.0,0.409,5.594,36.8,6.498,4.0,345.0,18.9,396.9,13.09,17.4,16.570147796332346,1,Linear Regressor,1,2020-08-10
24.8017,0.0,18.1,0.0,0.693,5.349,96.0,1.7028,24.0,666.0,20.2,396.9,19.77,8.3,7.765639948855032,1,Linear Regressor,1,2020-08-10
2.44668,0.0,19.58,0.0,0.871,5.272,94.0,1.7364,5.0,403.0,14.7,88.63,16.14,13.1,11.824899033005611,1,Linear Regressor,1,2020-08-10
0.04544,0.0,3.24,0.0,0.46,6.144,32.2,5.8736,4.0,430.0,16.9,368.57,9.09,19.8,21.218593020607106,1,Linear Regressor,1,2020-08-10
0.01501,90.0,1.21,1.0,0.401,7.923,24.8,5.885,1.0,198.0,13.6,395.52,3.16,50.0,46.87596073553763,1,Linear Regressor,1,2020-08-10
9.96654,0.0,18.1,0.0,0.74,6.485,100.0,1.9784,24.0,666.0,20.2,386.73,18.85,15.4,18.08562899966512,1,Linear Regressor,1,2020-08-10
2.24236,0.0,19.58,0.0,0.605,5.854,91.8,2.422,5.0,403.0,14.7,395.11,11.64,22.7,21.963888710668005,1,Linear Regressor,1,2020-08-10
0.03961,0.0,5.19,0.0,0.515,6.037,34.5,5.9853,5.0,224.0,20.2,396.9,8.01,21.1,20.45524068868961,1,Linear Regressor,1,2020-08-10
0.02875,28.0,15.04,0.0,0.464,6.211,28.9,3.6659,4.0,270.0,18.2,396.33,6.21,25.0,26.479209178911102,1,Linear Regressor,1,2020-08-10
0.49298,0.0,9.9,0.0,0.544,6.635,82.5,3.3175,4.0,304.0,18.4,396.9,4.54,22.8,25.39175092225316,1,Linear Regressor,1,2020-08-10
0.5405,20.0,3.97,0.0,0.575,7.47,52.6,2.872,5.0,264.0,13.0,390.3,3.16,43.5,39.3431384667553,1,Linear Regressor,1,2020-08-10
17.8667,0.0,18.1,0.0,0.671,6.223,100.0,1.3861,24.0,666.0,20.2,393.74,21.78,10.2,15.808491666234723,1,Linear Regressor,1,2020-08-10
0.05646,0.0,12.83,0.0,0.437,6.232,53.7,5.0141,5.0,398.0,18.7,386.4,12.34,21.2,21.71487084984434,1,Linear Regressor,1,2020-08-10
1.34284,0.0,19.58,0.0,0.605,6.066,100.0,1.7573,5.0,403.0,14.7,353.89,6.43,24.3,23.371130203962093,1,Linear Regressor,1,2020-08-10
6.65492,0.0,18.1,0.0,0.713,6.317,83.0,2.7344,24.0,666.0,20.2,396.9,13.99,19.5,17.89845463355222,1,Linear Regressor,1,2020-08-10
0.04932,33.0,2.18,0.0,0.472,6.849,70.3,3.1827,7.0,222.0,18.4,396.9,7.53,28.2,29.528247257808644,1,Linear Regressor,1,2020-08-10
0.65665,20.0,3.97,0.0,0.647,6.842,100.0,2.0107,5.0,264.0,13.0,391.93,6.9,30.1,32.05943848164172,1,Linear Regressor,1,2020-08-10
0.0795,60.0,1.69,0.0,0.411,6.579,35.9,10.7103,4.0,411.0,18.3,370.78,5.49,24.1,21.143491610834214,1,Linear Regressor,1,2020-08-10
0.01096,55.0,2.25,0.0,0.389,6.453,31.9,7.3073,1.0,300.0,15.3,394.72,8.23,22.0,27.212182949638684,1,Linear Regressor,1,2020-08-10
0.15936,0.0,6.91,0.0,0.448,6.211,6.5,5.7209,3.0,233.0,17.9,394.46,7.44,24.7,25.82374969074002,1,Linear Regressor,1,2020-08-10
0.21409,22.0,5.86,0.0,0.431,6.438,8.9,7.3967,7.0,330.0,19.1,377.07,3.59,24.8,24.43828665217689,1,Linear Regressor,1,2020-08-10
2.15505,0.0,19.58,0.0,0.871,5.628,100.0,1.5166,5.0,403.0,14.7,169.27,16.65,15.6,15.588511453260669,1,Linear Regressor,1,2020-08-10
0.1396,0.0,8.56,0.0,0.52,6.167,90.0,2.421,5.0,384.0,20.9,392.69,12.33,20.1,18.096016122790967,1,Linear Regressor,1,2020-08-10
0.04741,0.0,11.93,0.0,0.573,6.03,80.8,2.505,1.0,273.0,21.0,396.9,7.88,11.9,18.487534685257657,1,Linear Regressor,1,2020-08-10
10.0623,0.0,18.1,0.0,0.584,6.833,94.3,2.0882,24.0,666.0,20.2,81.33,19.69,14.1,18.257359431917774,1,Linear Regressor,1,2020-08-10
0.20746,0.0,27.74,0.0,0.609,5.093,98.0,1.8226,4.0,711.0,20.1,318.43,29.68,8.1,5.32928899250866,1,Linear Regressor,1,2020-08-10
0.13642,0.0,10.59,0.0,0.489,5.891,22.3,3.9454,4.0,277.0,18.6,396.9,10.87,22.6,22.513966475250196,1,Linear Regressor,1,2020-08-10
0.18337,0.0,27.74,0.0,0.609,5.414,98.3,1.7554,4.0,711.0,20.1,344.05,23.97,7.0,8.34295316059539,1,Linear Regressor,1,2020-08-10
0.14231,0.0,10.01,0.0,0.547,6.254,84.2,2.2565,6.0,432.0,17.8,388.74,10.45,18.5,21.713229791530217,1,Linear Regressor,1,2020-08-10
4.75237,0.0,18.1,0.0,0.713,6.525,86.5,2.4358,24.0,666.0,20.2,50.92,18.13,14.1,15.407296127614835,1,Linear Regressor,1,2020-08-10
0.12083,0.0,2.89,0.0,0.445,8.069,76.0,3.4952,2.0,276.0,18.0,396.9,4.21,38.7,37.53275035698697,1,Linear Regressor,1,2020-08-10
0.0686,0.0,2.89,0.0,0.445,7.416,62.5,3.4952,2.0,276.0,18.0,396.9,6.19,33.2,32.912114921555606,1,Linear Regressor,1,2020-08-10
0.16902,0.0,25.65,0.0,0.581,5.986,88.4,1.9929,2.0,188.0,19.1,385.02,14.81,21.4,22.796815993313942,1,Linear Regressor,1,2020-08-10
7.67202,0.0,18.1,0.0,0.693,5.747,98.9,1.6334,24.0,666.0,20.2,393.1,19.92,8.5,13.13323568182552,1,Linear Regressor,1,2020-08-10
0.03584,80.0,3.37,0.0,0.398,6.29,17.8,6.6115,4.0,337.0,16.1,396.9,4.67,23.5,26.50531205307504,1,Linear Regressor,1,2020-08-10
7.75223,0.0,18.1,0.0,0.713,6.301,83.7,2.7831,24.0,666.0,20.2,272.21,16.23,14.9,15.946632283227984,1,Linear Regressor,1,2020-08-10
0.06211,40.0,1.25,0.0,0.429,6.49,44.4,8.7921,1.0,335.0,19.7,396.9,5.98,22.9,20.452837944834165,1,Linear Regressor,1,2020-08-10
0.11329,30.0,4.93,0.0,0.428,6.897,54.3,6.3361,6.0,300.0,16.6,391.25,11.38,22.0,29.56523166863117,1,Linear Regressor,1,2020-08-10
0.01501,80.0,2.01,0.0,0.435,6.635,29.7,8.344,4.0,280.0,17.0,390.94,5.99,24.5,27.095094691359535,1,Linear Regressor,1,2020-08-10
0.05302,0.0,3.41,0.0,0.489,7.079,63.1,3.4145,2.0,270.0,17.8,396.06,5.7,28.7,30.286027596888534,1,Linear Regressor,1,2020-08-10
0.98843,0.0,8.14,0.0,0.538,5.813,100.0,4.0952,4.0,307.0,21.0,394.54,19.88,14.5,14.29364273720865,1,Linear Regressor,1,2020-08-10
0.52693,0.0,6.2,0.0,0.504,8.725,83.0,2.8944,8.0,307.0,17.4,382.0,4.63,50.0,43.73006531999677,1,Linear Regressor,1,2020-08-10
0.66351,20.0,3.97,0.0,0.647,7.333,100.0,1.8946,5.0,264.0,13.0,383.29,7.79,36.0,35.948717284399066,1,Linear Regressor,1,2020-08-10
14.3337,0.0,18.1,0.0,0.7,4.88,100.0,1.5895,24.0,666.0,20.2,372.92,30.62,10.2,4.793344739086002,1,Linear Regressor,1,2020-08-10
0.31827,0.0,9.9,0.0,0.544,5.914,83.2,3.9986,4.0,304.0,18.4,390.7,18.33,17.8,18.889878627888976,1,Linear Regressor,1,2020-08-10
4.42228,0.0,18.1,0.0,0.584,6.003,94.5,2.5403,24.0,666.0,20.2,331.29,21.32,19.1,15.20793214893056,1,Linear Regressor,1,2020-08-10
0.04981,21.0,5.64,0.0,0.439,5.998,21.4,6.8147,4.0,243.0,16.8,396.9,8.43,23.4,24.00278036495987,1,Linear Regressor,1,2020-08-10
0.05023,35.0,6.06,0.0,0.4379,5.706,28.4,6.6407,1.0,304.0,16.9,394.02,12.43,17.1,19.94379401158496,1,Linear Regressor,1,2020-08-10
25.9406,0.0,18.1,0.0,0.679,5.304,89.1,1.6475,24.0,666.0,20.2,127.36,26.64,10.4,4.1966466370771265,1,Linear Regressor,1,2020-08-10
0.67191,0.0,8.14,0.0,0.538,5.813,90.3,4.682,4.0,307.0,21.0,376.88,14.81,16.6,14.275223811061549,0,Linear Regressor,1,2020-08-10
0.26363,0.0,8.56,0.0,0.52,6.229,91.2,2.5451,5.0,384.0,20.9,391.23,15.55,19.4,18.37636163071579,0,Linear Regressor,1,2020-08-10
0.10084,0.0,10.01,0.0,0.547,6.715,81.6,2.6775,6.0,432.0,17.8,395.59,10.16,22.8,25.365519384164312,0,Linear Regressor,1,2020-08-10
0.05515,33.0,2.18,0.0,0.472,7.236,41.1,4.022,7.0,222.0,18.4,393.68,6.93,36.1,33.45374345332342,0,Linear Regressor,1,2020-08-10
4.34879,0.0,18.1,0.0,0.58,6.167,84.0,3.0334,24.0,666.0,20.2,396.9,16.29,19.9,17.650540208807676,0,Linear Regressor,1,2020-08-10
0.07875,45.0,3.44,0.0,0.437,6.782,41.1,3.7886,5.0,398.0,15.2,393.87,6.68,32.0,30.60085728480861,0,Linear Regressor,1,2020-08-10
1.00245,0.0,8.14,0.0,0.538,6.674,87.3,4.239,4.0,307.0,21.0,380.23,11.98,21.0,21.643279065154157,0,Linear Regressor,1,2020-08-10
0.04294,28.0,15.04,0.0,0.464,6.249,77.3,3.615,4.0,270.0,18.2,396.9,10.59,20.6,24.464682440623744,0,Linear Regressor,1,2020-08-10
0.07978,40.0,6.41,0.0,0.447,6.482,32.1,4.1403,4.0,254.0,17.6,396.9,7.19,29.1,28.300496784247706,0,Linear Regressor,1,2020-08-10
0.03705,20.0,3.33,0.0,0.4429,6.968,37.2,5.2447,5.0,216.0,14.9,392.23,4.59,35.4,34.26885515705826,0,Linear Regressor,1,2020-08-10
3.83684,0.0,18.1,0.0,0.77,6.251,91.1,2.2955,24.0,666.0,20.2,350.65,14.19,19.9,16.664090835826816,0,Linear Regressor,1,2020-08-10
4.64689,0.0,18.1,0.0,0.614,6.98,67.6,2.5329,24.0,666.0,20.2,374.68,11.66,29.8,24.778130307383268,0,Linear Regressor,1,2020-08-10
5.82401,0.0,18.1,0.0,0.532,6.242,64.7,3.4242,24.0,666.0,20.2,396.9,10.74,23.0,19.129986647907273,0,Linear Regressor,1,2020-08-10
0.12204,0.0,2.89,0.0,0.445,6.625,57.8,3.4952,2.0,276.0,18.0,357.98,6.65,28.4,26.28227130180875,0,Linear Regressor,1,2020-08-10
1.41385,0.0,19.58,1.0,0.871,6.129,96.0,1.7494,5.0,403.0,14.7,321.02,15.12,17.0,24.771212090511135,0,Linear Regressor,1,2020-08-10
0.09164,0.0,10.81,0.0,0.413,6.065,7.8,5.2873,4.0,305.0,19.2,390.91,5.52,22.8,23.248015537825303,0,Linear Regressor,1,2020-08-10
5.44114,0.0,18.1,0.0,0.713,6.655,98.2,2.3552,24.0,666.0,20.2,355.29,17.73,15.2,19.71275219742579,0,Linear Regressor,1,2020-08-10
0.2498,0.0,21.89,0.0,0.624,5.857,98.2,1.6686,4.0,437.0,21.2,392.04,21.32,13.3,15.029082718964023,0,Linear Regressor,1,2020-08-10
0.05425,0.0,4.05,0.0,0.51,6.315,73.4,3.3175,5.0,296.0,16.6,395.6,6.29,24.6,24.980394820977057,0,Linear Regressor,1,2020-08-10
0.06466,70.0,2.24,0.0,0.4,6.345,20.1,7.8278,5.0,358.0,14.8,368.24,4.97,22.5,26.63296159635179,0,Linear Regressor,1,2020-08-10
0.0456,0.0,13.89,1.0,0.55,5.888,56.0,3.1121,5.0,276.0,16.4,392.8,13.51,23.3,26.81386851883053,0,Linear Regressor,1,2020-08-10
1.83377,0.0,19.58,1.0,0.605,7.802,98.2,2.0407,5.0,403.0,14.7,389.61,1.92,50.0,40.73293847597254,0,Linear Regressor,1,2020-08-10
0.08873,21.0,5.64,0.0,0.439,5.963,45.7,6.8147,4.0,243.0,16.8,395.56,13.45,19.7,22.475691816622447,0,Linear Regressor,1,2020-08-10
0.10793,0.0,8.56,0.0,0.52,6.195,54.4,2.7778,5.0,384.0,20.9,393.49,13.0,21.7,19.787000133268787,0,Linear Regressor,1,2020-08-10
1.23247,0.0,8.14,0.0,0.538,6.142,91.7,3.9769,4.0,307.0,21.0,396.9,18.72,15.2,17.41474479567074,0,Linear Regressor,1,2020-08-10
18.811,0.0,18.1,0.0,0.597,4.628,100.0,1.5539,24.0,666.0,20.2,28.79,34.37,17.9,-1.5159921039027964,0,Linear Regressor,1,2020-08-10
11.1604,0.0,18.1,0.0,0.74,6.629,94.6,2.1247,24.0,666.0,20.2,109.85,23.27,13.4,15.6734735078231,0,Linear Regressor,1,2020-08-10
0.06642,0.0,4.05,0.0,0.51,6.86,74.4,2.9153,5.0,296.0,16.6,391.27,6.92,29.9,29.49381350436438,0,Linear Regressor,1,2020-08-10
0.12932,0.0,13.92,0.0,0.437,6.678,31.1,5.9604,4.0,289.0,16.0,396.9,6.27,28.6,30.409821568282506,0,Linear Regressor,1,2020-08-10
0.21161,0.0,8.56,0.0,0.52,6.137,87.4,2.7147,5.0,384.0,20.9,394.47,13.44,19.3,17.789789659919606,0,Linear Regressor,1,2020-08-10
0.15445,25.0,5.13,0.0,0.453,6.145,29.2,7.8148,8.0,284.0,19.7,390.68,6.86,23.3,21.07561204317833,0,Linear Regressor,1,2020-08-10
0.06047,0.0,2.46,0.0,0.488,6.153,68.8,3.2797,3.0,193.0,17.8,387.11,13.15,29.6,23.738807614651762,0,Linear Regressor,1,2020-08-10
5.73116,0.0,18.1,0.0,0.532,7.061,77.0,3.4106,24.0,666.0,20.2,395.28,7.01,25.0,25.172261649300985,0,Linear Regressor,1,2020-08-10
0.06162,0.0,4.39,0.0,0.442,5.898,52.3,8.0136,3.0,352.0,18.8,364.61,12.67,17.2,16.20809774193296,0,Linear Regressor,1,2020-08-10
0.1146,20.0,6.96,0.0,0.464,6.538,58.7,3.9175,3.0,223.0,18.6,394.96,7.73,24.4,26.64604414865361,0,Linear Regressor,1,2020-08-10
12.2472,0.0,18.1,0.0,0.584,5.837,59.7,1.9976,24.0,666.0,20.2,24.65,15.69,10.2,11.008087451986539,0,Linear Regressor,1,2020-08-10
0.84054,0.0,8.14,0.0,0.538,5.599,85.7,4.4546,4.0,307.0,21.0,303.42,16.51,13.9,11.942537742598066,0,Linear Regressor,1,2020-08-10
0.10153,0.0,12.83,0.0,0.437,6.279,74.5,4.0522,5.0,398.0,18.7,373.66,11.97,20.0,21.551766197520404,0,Linear Regressor,1,2020-08-10
1.42502,0.0,19.58,0.0,0.871,6.51,100.0,1.7659,5.0,403.0,14.7,364.31,7.39,23.3,25.209013698337316,0,Linear Regressor,1,2020-08-10
0.26938,0.0,9.9,0.0,0.544,6.266,82.8,3.2628,4.0,304.0,18.4,393.39,7.9,21.6,22.38897286427669,0,Linear Regressor,1,2020-08-10
0.06911,45.0,3.44,0.0,0.437,6.739,30.8,6.4798,5.0,398.0,15.2,389.71,4.69,30.5,29.02165066354462,0,Linear Regressor,1,2020-08-10
4.81213,0.0,18.1,0.0,0.713,6.701,90.0,2.5975,24.0,666.0,20.2,255.23,16.42,16.4,19.15459699474508,0,Linear Regressor,1,2020-08-10
0.1265,25.0,5.13,0.0,0.453,6.762,43.4,7.9809,8.0,284.0,19.7,395.58,9.5,25.0,25.27546065386324,0,Linear Regressor,1,2020-08-10
0.22212,0.0,10.01,0.0,0.547,6.092,95.4,2.548,6.0,432.0,17.8,396.9,17.09,18.7,19.69524474618611,0,Linear Regressor,1,2020-08-10
0.07151,0.0,4.49,0.0,0.449,6.121,56.8,3.7476,3.0,247.0,18.5,395.15,8.44,22.2,22.85368645056237,0,Linear Regressor,1,2020-08-10
